"date","day_of_week","month","year","open","close","high","low"
"19/08/2008","Tuesday","August",2008,53326,53639,54329,52345
"20/08/2008","Wednesday","August",2008,53641,55377,55545,53641
"21/08/2008","Thursday","August",2008,55380,55935,56144,55380
"22/08/2008","Friday","August",2008,55933,55850,56430,55202
"25/08/2008","Monday","August",2008,55854,54477,55906,54468
"26/08/2008","Tuesday","August",2008,54477,54359,55088,54153
"27/08/2008","Wednesday","August",2008,54366,55519,55591,54366
"28/08/2008","Thursday","August",2008,55516,56382,56524,55516
"29/08/2008","Friday","August",2008,56388,55680,56856,55678
"01/09/2008","Monday","September",2008,55665,55162,55665,54933
"02/09/2008","Tuesday","September",2008,55161,54404,55412,54207
"03/09/2008","Wednesday","September",2008,54414,53527,55241,52891
"04/09/2008","Thursday","September",2008,53527,51409,53749,51157
"05/09/2008","Friday","September",2008,51404,51940,51940,50092
"08/09/2008","Monday","September",2008,51940,50718,53706,50646
"09/09/2008","Tuesday","September",2008,50711,48435,50711,48419
"10/09/2008","Wednesday","September",2008,48439,49633,49957,47606
"11/09/2008","Thursday","September",2008,49629,51270,51270,48217
"12/09/2008","Friday","September",2008,51267,52393,52591,50789
"15/09/2008","Monday","September",2008,52386,48416,52386,48409
"16/09/2008","Tuesday","September",2008,48404,49229,49313,46261
"17/09/2008","Wednesday","September",2008,49218,45909,49218,45859
"18/09/2008","Thursday","September",2008,45909,48423,49002,45295
"19/09/2008","Friday","September",2008,48424,53055,53168,48424
"22/09/2008","Monday","September",2008,53055,51541,53455,51530
"23/09/2008","Tuesday","September",2008,51537,49593,51856,49289
"24/09/2008","Wednesday","September",2008,49598,49843,50747,49598
"25/09/2008","Thursday","September",2008,49848,51828,51867,49848
"26/09/2008","Friday","September",2008,51824,50783,51824,49902
"29/09/2008","Monday","September",2008,50743,46028,50743,43766
"30/09/2008","Tuesday","September",2008,46026,49541,49541,46026
"01/10/2008","Wednesday","October",2008,49538,49799,49834,47641
"02/10/2008","Thursday","October",2008,49805,46145,49805,45113
"03/10/2008","Friday","October",2008,46155,44517,48075,44158
"06/10/2008","Monday","October",2008,44502,42101,44502,37617
"07/10/2008","Tuesday","October",2008,42104,40140,43167,39583
"08/10/2008","Wednesday","October",2008,40137,38594,40439,37597
"09/10/2008","Thursday","October",2008,38594,37080,40479,36832
"10/10/2008","Friday","October",2008,37079,35610,37079,33238
"13/10/2008","Monday","October",2008,35609,40829,40829,35609
"14/10/2008","Tuesday","October",2008,40833,41569,43753,40218
"15/10/2008","Wednesday","October",2008,41567,36833,41567,35411
"16/10/2008","Thursday","October",2008,36835,36442,37394,33752
"17/10/2008","Friday","October",2008,36440,36399,38342,35834
"20/10/2008","Monday","October",2008,36401,39441,39453,36401
"21/10/2008","Tuesday","October",2008,39440,39043,39980,38083
"22/10/2008","Wednesday","October",2008,39043,35070,39043,35028
"23/10/2008","Thursday","October",2008,35069,33818,35777,32706
"24/10/2008","Friday","October",2008,33809,31482,33809,30788
"27/10/2008","Monday","October",2008,31480,29435,31480,29435
"28/10/2008","Tuesday","October",2008,29438,33387,33387,29438
"29/10/2008","Wednesday","October",2008,33387,34845,35766,33387
"30/10/2008","Thursday","October",2008,34852,37449,37590,34852
"31/10/2008","Friday","October",2008,37447,37257,37945,35858
"03/11/2008","Monday","November",2008,37261,38249,38545,36938
"04/11/2008","Tuesday","November",2008,38256,40255,41003,38256
"05/11/2008","Wednesday","November",2008,40245,37786,40245,37711
"06/11/2008","Thursday","November",2008,37786,36362,37786,35387
"07/11/2008","Friday","November",2008,36362,36665,37716,36297
"10/11/2008","Monday","November",2008,36672,36776,38725,36298
"11/11/2008","Tuesday","November",2008,36775,37262,37629,35499
"12/11/2008","Wednesday","November",2008,37261,34374,37261,34221
"13/11/2008","Thursday","November",2008,34374,35993,36244,33645
"14/11/2008","Friday","November",2008,36003,35789,36697,35016
"17/11/2008","Monday","November",2008,35777,35717,36373,34427
"18/11/2008","Tuesday","November",2008,35698,34095,35698,33882
"19/11/2008","Wednesday","November",2008,34098,33405,34786,33275
"21/11/2008","Friday","November",2008,33403,31251,33403,31081
"24/11/2008","Monday","November",2008,31255,34189,34382,31255
"25/11/2008","Tuesday","November",2008,34189,34813,35532,33620
"26/11/2008","Wednesday","November",2008,34814,36470,36877,34319
"27/11/2008","Thursday","November",2008,36470,36213,36817,36114
"28/11/2008","Friday","November",2008,36216,36596,37217,35944
"01/12/2008","Monday","December",2008,36596,34741,36596,34396
"02/12/2008","Tuesday","December",2008,34743,35001,35734,34743
"03/12/2008","Wednesday","December",2008,35001,35297,35476,33798
"04/12/2008","Thursday","December",2008,35311,35128,35944,35128
"05/12/2008","Friday","December",2008,35125,35347,35435,34013
"08/12/2008","Monday","December",2008,35347,38285,38426,35347
"09/12/2008","Tuesday","December",2008,38285,37968,38863,37653
"10/12/2008","Wednesday","December",2008,37972,39004,39748,37972
"11/12/2008","Thursday","December",2008,39009,38519,39880,38515
"12/12/2008","Friday","December",2008,38517,39374,39374,37014
"15/12/2008","Monday","December",2008,39368,38320,39735,38320
"16/12/2008","Tuesday","December",2008,38324,39993,39993,38324
"17/12/2008","Wednesday","December",2008,39993,39947,40361,39121
"18/12/2008","Thursday","December",2008,39947,39536,40498,38995
"19/12/2008","Friday","December",2008,39535,39131,39785,38728
"22/12/2008","Monday","December",2008,39140,37619,39452,37478
"23/12/2008","Tuesday","December",2008,37617,36471,38005,36452
"26/12/2008","Friday","December",2008,36470,36864,37136,36334
"29/12/2008","Monday","December",2008,36864,37060,37631,36638
"30/12/2008","Tuesday","December",2008,37070,37550,37783,37065
"02/01/2009","Friday","January",2009,37550,40244,40265,37550
"05/01/2009","Monday","January",2009,40243,41519,41889,39526
"06/01/2009","Tuesday","January",2009,41520,42312,42363,41520
"07/01/2009","Wednesday","January",2009,42308,40820,42308,40563
"08/01/2009","Thursday","January",2009,40819,41991,41991,40251
"09/01/2009","Friday","January",2009,41992,41583,42525,41181
"12/01/2009","Monday","January",2009,41585,39403,41585,39345
"13/01/2009","Tuesday","January",2009,39397,39544,40323,38623
"14/01/2009","Wednesday","January",2009,39537,37982,39570,37658
"15/01/2009","Thursday","January",2009,37993,39151,39197,36806
"16/01/2009","Friday","January",2009,39149,39342,39904,38578
"19/01/2009","Monday","January",2009,39351,38828,39570,38700
"20/01/2009","Tuesday","January",2009,38828,37272,39174,37272
"21/01/2009","Wednesday","January",2009,37279,38543,38543,37279
"22/01/2009","Thursday","January",2009,38543,37894,38845,37255
"23/01/2009","Friday","January",2009,37891,38132,38660,36744
"26/01/2009","Monday","January",2009,38130,38509,39065,37831
"27/01/2009","Tuesday","January",2009,38511,38699,39025,38422
"28/01/2009","Wednesday","January",2009,38704,40227,40438,38704
"29/01/2009","Thursday","January",2009,40229,39638,40229,39369
"30/01/2009","Friday","January",2009,39637,39301,40273,39185
"02/02/2009","Monday","February",2009,39296,38666,39364,38453
"03/02/2009","Tuesday","February",2009,38665,39747,39765,38655
"04/02/2009","Wednesday","February",2009,39746,40129,41490,39746
"05/02/2009","Thursday","February",2009,40120,41109,41373,39791
"06/02/2009","Friday","February",2009,41110,42756,42873,41110
"09/02/2009","Monday","February",2009,42755,42100,43441,41977
"10/02/2009","Tuesday","February",2009,42101,41207,42819,40960
"11/02/2009","Wednesday","February",2009,41207,40846,42032,40286
"12/02/2009","Thursday","February",2009,40827,40501,41082,39992
"13/02/2009","Friday","February",2009,40512,41674,41833,40512
"16/02/2009","Monday","February",2009,41672,41841,41841,41026
"17/02/2009","Tuesday","February",2009,41838,39847,41838,39817
"18/02/2009","Wednesday","February",2009,39848,39674,40434,39209
"19/02/2009","Thursday","February",2009,39675,39730,40433,39630
"20/02/2009","Friday","February",2009,39725,38715,39725,38103
"25/02/2009","Wednesday","February",2009,38712,38232,38933,37694
"26/02/2009","Thursday","February",2009,38234,38180,39219,38180
"27/02/2009","Friday","February",2009,38178,38183,38801,37324
"02/03/2009","Monday","March",2009,38180,36235,38180,36196
"03/03/2009","Tuesday","March",2009,36236,36468,37085,35722
"04/03/2009","Wednesday","March",2009,36468,38402,38554,36468
"05/03/2009","Thursday","March",2009,38391,37369,38391,36973
"06/03/2009","Friday","March",2009,37367,37105,38309,36476
"09/03/2009","Monday","March",2009,37103,36741,37464,36392
"10/03/2009","Tuesday","March",2009,36745,38795,38804,36745
"11/03/2009","Wednesday","March",2009,38795,38805,39310,38238
"12/03/2009","Thursday","March",2009,38806,39152,39304,38286
"13/03/2009","Friday","March",2009,39152,39015,39707,38580
"16/03/2009","Monday","March",2009,39018,38607,39713,38467
"17/03/2009","Tuesday","March",2009,38608,39511,39511,38080
"18/03/2009","Wednesday","March",2009,39508,40142,40551,38850
"19/03/2009","Thursday","March",2009,40146,40453,41137,40146
"20/03/2009","Friday","March",2009,40453,40076,41053,40076
"23/03/2009","Monday","March",2009,40077,42439,42509,40077
"24/03/2009","Tuesday","March",2009,42439,41476,42439,41476
"25/03/2009","Wednesday","March",2009,41478,41799,42623,41114
"26/03/2009","Thursday","March",2009,41801,42589,42680,41801
"27/03/2009","Friday","March",2009,42589,41907,42589,41586
"30/03/2009","Monday","March",2009,41909,40653,41909,40351
"31/03/2009","Tuesday","March",2009,40661,40926,41610,40661
"01/04/2009","Wednesday","April",2009,40918,41976,42005,40256
"02/04/2009","Thursday","April",2009,41977,43736,44286,41977
"03/04/2009","Friday","April",2009,43738,44391,44610,43520
"06/04/2009","Monday","April",2009,44385,44167,44385,43429
"07/04/2009","Tuesday","April",2009,44163,43825,44471,43593
"08/04/2009","Wednesday","April",2009,43828,44182,44390,43706
"09/04/2009","Thursday","April",2009,44183,45539,45702,44183
"13/04/2009","Monday","April",2009,45536,45992,46179,45226
"14/04/2009","Tuesday","April",2009,45989,45418,46591,45284
"15/04/2009","Wednesday","April",2009,45420,45273,45453,44811
"16/04/2009","Thursday","April",2009,45277,46025,46211,45277
"17/04/2009","Friday","April",2009,46018,45778,46187,45723
"20/04/2009","Monday","April",2009,45778,44433,45778,44275
"22/04/2009","Wednesday","April",2009,44434,44888,45369,44434
"23/04/2009","Thursday","April",2009,44888,45801,45804,44888
"24/04/2009","Friday","April",2009,45801,46772,46946,45801
"27/04/2009","Monday","April",2009,46772,45820,46772,45662
"28/04/2009","Tuesday","April",2009,45819,45821,46138,44966
"29/04/2009","Wednesday","April",2009,45825,47227,47410,45825
"30/04/2009","Thursday","April",2009,47235,47290,48126,47235
"04/05/2009","Monday","May",2009,47290,50405,50405,47290
"05/05/2009","Tuesday","May",2009,50404,50670,50909,50013
"06/05/2009","Wednesday","May",2009,50675,51499,52096,50672
"07/05/2009","Thursday","May",2009,51499,50058,52079,49743
"08/05/2009","Friday","May",2009,50066,51396,51396,50051
"11/05/2009","Monday","May",2009,51389,50976,51389,50060
"12/05/2009","Tuesday","May",2009,50980,50326,51565,49808
"13/05/2009","Wednesday","May",2009,50317,48679,50317,48430
"14/05/2009","Thursday","May",2009,48671,49446,49461,48284
"15/05/2009","Friday","May",2009,49447,49007,49552,48796
"18/05/2009","Monday","May",2009,49012,51463,51490,49012
"19/05/2009","Tuesday","May",2009,51465,51347,52145,50987
"20/05/2009","Wednesday","May",2009,51349,51245,52640,51143
"21/05/2009","Thursday","May",2009,51244,50087,51244,49565
"22/05/2009","Friday","May",2009,50089,50568,50893,49989
"25/05/2009","Monday","May",2009,50558,50816,50969,50558
"26/05/2009","Tuesday","May",2009,50817,51841,51934,50074
"27/05/2009","Wednesday","May",2009,51840,51792,53092,51637
"28/05/2009","Thursday","May",2009,51795,53041,53041,51795
"29/05/2009","Friday","May",2009,53047,53198,53806,52432
"01/06/2009","Monday","June",2009,53202,54486,54857,53202
"02/06/2009","Tuesday","June",2009,54486,54000,54955,53850
"03/06/2009","Wednesday","June",2009,53999,52087,54001,51643
"04/06/2009","Thursday","June",2009,52094,53464,53464,51745
"05/06/2009","Friday","June",2009,53474,53341,54627,53050
"08/06/2009","Monday","June",2009,53340,53630,53905,52483
"09/06/2009","Tuesday","June",2009,53633,53157,54102,52845
"10/06/2009","Wednesday","June",2009,53159,53411,54048,52819
"12/06/2009","Friday","June",2009,53411,53558,53936,53143
"15/06/2009","Monday","June",2009,53558,52034,53558,51252
"16/06/2009","Tuesday","June",2009,52035,51206,52494,51166
"17/06/2009","Wednesday","June",2009,51197,51046,51197,50265
"18/06/2009","Thursday","June",2009,51050,50903,51275,50510
"19/06/2009","Friday","June",2009,50908,51374,51665,50908
"22/06/2009","Monday","June",2009,51367,49495,51367,49411
"23/06/2009","Tuesday","June",2009,49496,49814,49902,49130
"24/06/2009","Wednesday","June",2009,49819,49672,50758,49520
"25/06/2009","Thursday","June",2009,49668,51515,51515,49327
"26/06/2009","Friday","June",2009,51517,51486,51935,51341
"29/06/2009","Monday","June",2009,51488,52138,52275,51488
"30/06/2009","Tuesday","June",2009,52143,51465,52435,51102
"01/07/2009","Wednesday","July",2009,51464,51544,52383,51464
"02/07/2009","Thursday","July",2009,51538,51025,51538,50608
"03/07/2009","Friday","July",2009,51026,50935,51167,50915
"06/07/2009","Monday","July",2009,50932,50622,50932,49691
"07/07/2009","Tuesday","July",2009,50619,49457,50621,49400
"08/07/2009","Wednesday","July",2009,49460,49178,49846,48456
"10/07/2009","Friday","July",2009,49175,49221,49326,48714
"13/07/2009","Monday","July",2009,49221,49187,49644,48262
"14/07/2009","Tuesday","July",2009,49186,48873,49647,48573
"15/07/2009","Wednesday","July",2009,48876,51297,51488,48876
"16/07/2009","Thursday","July",2009,51292,51918,52338,50703
"17/07/2009","Friday","July",2009,51918,52072,52352,51736
"20/07/2009","Monday","July",2009,52073,53155,53262,52073
"21/07/2009","Tuesday","July",2009,53155,53234,53716,52520
"22/07/2009","Wednesday","July",2009,53232,53073,53664,52543
"23/07/2009","Thursday","July",2009,53074,54249,54629,53065
"24/07/2009","Friday","July",2009,54249,54457,54600,54037
"27/07/2009","Monday","July",2009,54458,54549,54886,53943
"28/07/2009","Tuesday","July",2009,54547,54472,54547,53779
"29/07/2009","Wednesday","July",2009,54470,53735,54470,53256
"30/07/2009","Thursday","July",2009,53735,54478,55083,53735
"31/07/2009","Friday","July",2009,54474,54766,54980,54206
"03/08/2009","Monday","August",2009,54766,55998,56200,54766
"04/08/2009","Tuesday","August",2009,55998,56038,56656,55727
"05/08/2009","Wednesday","August",2009,56041,56384,56586,55407
"06/08/2009","Thursday","August",2009,56385,55755,56780,55361
"07/08/2009","Friday","August",2009,55758,56330,56644,55758
"10/08/2009","Monday","August",2009,56329,56830,56830,56151
"11/08/2009","Tuesday","August",2009,56816,55761,56816,55568
"12/08/2009","Wednesday","August",2009,55761,56588,56696,55714
"13/08/2009","Thursday","August",2009,56588,57048,57367,56533
"14/08/2009","Friday","August",2009,57048,56638,57190,55979
"17/08/2009","Monday","August",2009,56636,55218,56636,54881
